2025-12-24 08:50:27.214 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;01010131
2025-12-24 08:52:15.964 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000006C08340F180C190000000400000000000000CB00E30108000000000000000001930190018B0000000000DB00DB000000000000000000000000060101040000B2

2025-12-24 08:52:16.983 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000006D083410180C190000000400000000000000CB00E30108000000000000000001930190018B0000000000DB00DB00000000000000000000000006010104000039

2025-12-24 08:52:17.686 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000006E083411180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB00000000000000000000000006010104000044

2025-12-24 08:52:18.692 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000006F083412180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB000000000000000000000000060101040000DF

2025-12-24 08:52:19.697 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000070083413180C190000000400000000000000CB00E30108000000000000000001930190018B0000000000DB00DB000000000000000000000000060101040000E7

2025-12-24 08:52:21.004 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000071083414180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB00000000000000000000000006010104000072

2025-12-24 08:52:22.010 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000072083415180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB0000000000000000000000000601010400004F

2025-12-24 08:52:23.015 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000073083416180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB000000000000000000000000060101040000AE

2025-12-24 08:52:24.021 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000074083417180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB00000000000000000000000006010104000035

2025-12-24 08:52:24.725 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000075083418180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB0000000000000000000000000601010400006E

2025-12-24 08:52:25.832 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000076083419180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB00000000000000000000000006010104000053

2025-12-24 08:52:26.737 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007708341A180C190000000400000000000000CB00E3010800000000000000000192018F018A0000000000DB00DB00000000000000000000000006010104000090

2025-12-24 08:52:28.045 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007808341B180C190000000400000000000000CB00E3010800000000000000000192018F018B0000000000DB00DB0000000000000000000000000601010400008B

2025-12-24 08:52:29.049 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007908341C180C190000000400000000000000CB00E3010800000000000000000192018F018B0000000000DB00DB000000000000000000000000060101040000B8

2025-12-24 08:52:30.156 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007A08341D180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB00000000000000000000000006010104000041

2025-12-24 08:52:30.860 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007B08341E180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB00000000000000000000000006010104000046

2025-12-24 08:52:31.875 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007C08341F180C190000000400000000000000CB00E30108000000000000000001930190018B0000000000DB00DB0000000000000000000000000601010400007B

2025-12-24 08:52:32.881 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007D083420180C190000000400000000000000CB00E30108000000000000000001920190018B0000000000DB00DB00000000000000000000000006010104000009

2025-12-24 08:52:33.886 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007E083421180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB000000000000000000000000060101040000D2

2025-12-24 08:52:35.092 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;0000007F083422180C190000000400000000000000CB00E30108000000000000000001930190018B0000000000DB00DB00000000000000000000000006010104000073

2025-12-24 08:52:36.198 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000080083423180C190000000400000000000000CB00E30108000000000000000001930190018A0000000000DB00DB000000000000000000000000060101040000EF

2025-12-24 08:52:36.903 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000081083424180C190000000400000000000000CB00E30108000000000000000001920190018A0000000000DB00DB0000000000000000000000000601010400009C

2025-12-24 08:52:37.909 INFO  org.alloy.core.raw - mac=E09806083396, data=:E09806083396;00000082083425180C190000000400000000000000CB00E30108000000000000000001930190018A0000000000DB00DB00000000000000000000000006010104000060

